Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
SC8_9982096	-4.3299E-3	0.00243	-2.6676E-3	-1.8261E-3	-3.3149E-3
SC8_9982137	-3.5795E-3	0.00328	-1.2232E-3	-8.5895E-4	-1.491E-3
SC8_9989515	-1.0746E-2	0.00612	2.6145E-4	-2.0952E-3	-9.7113E-4
SC8_9989594	-8.9415E-3	0.00458	0.00238	-1.664E-3	-1.4713E-3
SC8_9989756	0.00439	-4.6155E-3	-7.7506E-3	0.01148	-5.4323E-3
SC8_9989773	0.00426	-5.1395E-3	-8.3379E-3	0.01104	-5.7967E-3
SC8_9989775	0.00404	-3.3845E-3	-5.8271E-3	0.01057	0.0013
SC8_9990799	7.3898E-6	0.00219	0.00466	-6.1201E-3	3.6934E-4
SC8_9990882	0.00359	-5.6009E-3	2.7284E-4	3.8216E-4	0.0011
SC8_9998244	6.3077E-4	0.00309	-2.3084E-3	-1.1399E-3	3.3828E-4
SC8_10024726	0.00509	0.00181	0.00482	-7.6609E-3	0.00237
SC8_10024757	0.00488	0.00179	0.00466	-6.9865E-3	0.00258
SC8_10182646	0.00602	-8.1764E-3	0.00701	-1.0075E-2	0.00166
SC8_10185905	0.00168	5.8111E-4	-8.1228E-3	0.00446	-2.657E-3
SC8_10191609	-1.09E-2	0.00746	-7.2424E-4	2.5514E-4	-1.987E-3
SC8_10191626	-1.09E-2	0.00746	-7.2424E-4	2.5514E-4	-1.987E-3
SC8_10191642	0.00901	-9.7096E-3	0.00518	-5.8204E-3	0.00335
SC8_10260473	0.00894	0.00164	0.0034	0.00891	-2.1086E-3
SC8_10260497	0.00894	0.00164	0.0034	0.00891	-2.1086E-3
SC8_10260511	0.0037	8.3478E-4	-6.6804E-4	0.00571	-4.9298E-3
SC8_10260517	0.00287	0.00334	0.00246	0.0089	0.00279
SC8_10260534	0.00287	0.00334	0.00246	0.0089	0.00279
SC8_10260545	0.00638	0.00115	0.00367	0.00536	0.00255
SC8_10260546	0.00638	0.00115	0.00367	0.00536	0.00255
SC8_10260605	0.00386	0.00323	2.8054E-4	0.01088	-1.1683E-3
SC8_10289986	0.0023	0.00165	0.00112	0.008	-1.1346E-3
SC8_10313298	0.00461	-1.6463E-3	8.767E-4	-3.0633E-3	0.00162
SC8_10314816	0.00348	-8.1277E-4	0.00135	-5.6093E-3	0.001
SC8_10314864	0.00898	0.00351	0.00273	0.007	1.2836E-4
SC8_10322687	0.00422	0.00243	0.0012	0.01087	-9.5632E-4
SC8_10327961	-2.0185E-3	-1.3588E-3	-2.1426E-3	0.00124	-6.2701E-4
SC8_10327966	-1.7422E-3	0.00123	-1.9783E-4	-6.9454E-5	-3.4823E-3
SC8_10327976	-1.7422E-3	0.00123	-1.9783E-4	-6.9454E-5	-3.4823E-3
SC8_10327984	-1.7422E-3	0.00123	-1.9783E-4	-6.9454E-5	-3.4823E-3
SC8_10328003	-1.7422E-3	0.00123	-1.9783E-4	-6.9454E-5	-3.4823E-3
SC8_10328231	-7.8535E-4	0.00176	0.00318	-2.124E-3	0.00555
SC8_10329518	0.01045	4.7765E-4	0.00433	7.0183E-4	0.00166
SC8_10329540	0.00316	0.00317	0.0028	0.00979	0.00182
SC8_10382039	-1.8942E-3	0.00253	-2.5755E-3	-7.7655E-4	-3.8948E-3
SC8_10382051	-1.8942E-3	0.00253	-2.5755E-3	-7.7655E-4	-3.8948E-3
SC8_10402569	-1.4784E-4	6.4655E-4	4.5893E-4	-7.9898E-4	5.5337E-4
SC8_10411215	7.4559E-5	-1.4831E-3	-2.3561E-3	9.3877E-4	-1.2182E-3
SC8_10445311	-1.6054E-3	-6.9892E-4	-7.2343E-4	0.00234	-1.035E-2
SC8_10445316	-1.6054E-3	-6.9892E-4	-7.2343E-4	0.00234	-1.035E-2
SC8_10445320	0.00156	0.0011	-1.3693E-3	0.00905	-9.7292E-3
SC8_10503627	0.00658	3.3313E-5	0.00154	8.1577E-4	-7.9003E-4
SC8_10542332	0.00402	0.00184	3.4092E-4	0.00343	-6.2528E-3
SC8_10557764	3.6177E-4	-2.9361E-3	-4.3186E-3	0.00113	-2.6148E-4
SC8_10557795	0.00724	0.00175	-1.7494E-3	-9.3078E-3	0.00514
SC8_10581083	0.00109	0.00147	0.00243	-3.7542E-3	-2.7947E-4
SC8_10581084	0.00235	0.00153	-1.6497E-3	0.00487	-1.9425E-3
SC8_10581581	0.00647	0.00305	0.0014	-2.6713E-3	-9.3706E-4
SC8_10592935	0.00256	3.9983E-4	-2.7279E-3	-9.2789E-4	0.0027
SC8_10616558	0.00434	0.0029	0.00234	0.01387	-1.6459E-3
SC8_10616704	0.00792	0.00366	0.00223	0.00646	-1.5983E-3
SC8_10618116	0.00432	0.00349	0.00183	0.01255	-6.9215E-4
SC8_10618150	0.00432	0.00349	0.00183	0.01255	-6.9215E-4
SC8_10618151	0.00432	0.00349	0.00183	0.01255	-6.9215E-4
SC8_10618296	0.00524	0.00466	0.00212	0.01385	-2.5297E-3
SC8_10619229	0.00675	0.00402	0.00474	0.0072	0.00122
SC8_10619238	0.00449	0.00436	0.00395	0.01341	0.00141
SC8_10628707	9.003E-4	-4.0704E-3	-3.5E-3	-1.0972E-3	3.4484E-5
SC8_10628716	6.5082E-4	-3.7942E-3	-3.3778E-3	-1.0839E-3	3.5919E-5
SC8_10648171	0.00331	-2.045E-3	1.5129E-4	-2.779E-3	0.00343
SC8_10664952	0.00655	0.00364	0.00169	-4.0811E-3	-1.8285E-3
SC8_10745257	0.00506	0.00435	0.0029	0.01367	-2.9974E-3
SC8_10746682	0.00478	0.00368	0.00196	0.01266	-1.5928E-3
SC8_10746768	0.00967	0.00279	0.00279	0.0038	-1.5127E-3
SC8_10855681	0.00517	-1.8817E-3	0.00367	-3.7617E-4	-8.7221E-3
SC8_10855692	0.00517	-1.8817E-3	0.00367	-3.7617E-4	-8.7221E-3
SC8_10855794	0.00708	-5.5671E-3	0.00268	-4.1217E-4	-7.3837E-3
SC8_10855841	0.00708	-5.5671E-3	0.00268	-4.1217E-4	-7.3837E-3
SC8_10893469	0.00545	-6.79E-3	0.00212	0.00754	-2.9867E-3
SC8_10893697	0.00451	-4.7768E-3	0.00255	0.00574	-4.6904E-3
SC8_10920440	0.00614	-6.1696E-3	0.00156	0.00384	-6.0698E-3
SC8_10920732	-6.9416E-4	-6.5958E-4	-1.3281E-3	2.1837E-4	0.00518
SC8_10948474	-9.1061E-3	0.00492	5.6515E-4	-2.4804E-3	-4.4347E-3
SC8_10948494	0.00645	-4.8887E-3	0.00239	0.00916	-5.8375E-3
SC8_10948652	0.00412	-3.6874E-3	0.00186	0.00283	-5.4177E-3
SC8_10948693	0.00269	4.5787E-5	-4.9731E-4	0.00307	9.4662E-5
SC8_10948700	0.00269	4.5787E-5	-4.9731E-4	0.00307	9.4662E-5
SC8_10949459	0.00665	0.00623	-3.3754E-3	-5.2417E-3	0.00982
SC8_10949472	0.00565	0.0045	-4.4006E-3	0.00146	0.01231
SC8_11033476	-3.3594E-3	7.1142E-4	-5.5744E-3	-1.6451E-3	-4.3202E-3
SC8_11033485	-3.3594E-3	7.1142E-4	-5.5744E-3	-1.6451E-3	-4.3202E-3
SC8_11033497	-2.9887E-3	7.7447E-4	-5.3185E-3	-1.2547E-3	-4.4821E-3
SC8_11035058	0.00687	-8.2557E-3	0.00169	0.0055	-4.5453E-3
SC8_11036638	7.1252E-4	0.00267	0.00185	-4.7095E-4	-6.2583E-3
SC8_11036640	6.0213E-4	0.00268	0.00117	-2.4354E-4	-6.936E-3
SC8_11036671	0.00733	-4.149E-3	0.00285	0.00204	-8.4267E-3
SC8_11045401	-3.048E-4	0.00236	4.458E-4	0.00118	-5.8197E-3
SC8_11045411	-8.2239E-4	0.00138	5.8599E-4	-1.8622E-3	-4.7376E-3
SC8_11045432	-2.9073E-4	0.00191	7.4535E-4	-3.4992E-3	-4.9051E-3
SC8_11048532	0.00576	-5.7301E-3	0.00181	0.00688	-6.8323E-3
SC8_11048538	0.00576	-5.7301E-3	0.00181	0.00688	-6.8323E-3
SC8_11048783	1.2613E-4	0.00361	0.00499	-1.4006E-3	-1.088E-3
SC8_11048798	0.00143	0.00103	0.00425	1.1345E-5	-3.0365E-3
SC8_11071952	-3.8325E-4	0.0028	8.4869E-4	0.00147	-1.8081E-3
SC8_11072258	-1.5299E-3	4.1544E-4	0.00295	-2.1485E-3	4.9749E-4
SC8_11101663	0.0059	-5.8632E-3	0.00128	0.00738	-4.321E-3
SC8_11102569	0.004	-4.6578E-3	0.00157	0.00327	-3.5794E-3
SC8_11110134	0.00437	0.0044	-1.8434E-3	-9.3371E-4	0.00342
SC8_11110150	0.00173	-4.3251E-3	-8.1079E-4	0.00515	8.4629E-4
SC8_11110155	-8.2518E-3	0.00452	5.8932E-4	-2.5898E-3	-1.2111E-2
SC8_11110157	0.00437	0.0044	-1.8434E-3	-9.3371E-4	0.00342
SC8_11110164	-8.2518E-3	0.00452	5.8932E-4	-2.5898E-3	-1.2111E-2
SC8_11110228	0.00572	-5.1652E-3	0.00191	0.00109	-6.0088E-3
SC8_11122536	0.00304	-3.0896E-3	0.00148	9.2923E-4	-3.7934E-3
SC8_11122551	-1.6436E-3	0.00233	-1.2691E-3	1.0415E-4	-3.4496E-3
SC8_11122582	0.00352	-3.6365E-3	0.00144	0.00391	-2.3243E-3
SC8_11122599	0.00359	-3.7881E-3	9.0722E-4	0.0035	-2.0148E-3
SC8_11124750	0.0065	-4.5317E-3	0.00331	0.00259	-8.7877E-3
SC8_11124756	0.0065	-4.5317E-3	0.00331	0.00259	-8.7877E-3
SC8_11136982	0.00238	-3.5839E-3	-1.8857E-4	0.00342	-3.2377E-3
SC8_11137148	0.0022	0.00195	9.2754E-4	-2.5746E-4	0.00148
SC8_11137172	-1.4833E-3	-4.218E-4	-1.1137E-3	-8.2407E-4	-3.6666E-5
SC8_11139997	0.00824	-6.8716E-3	0.003	0.00212	-7.2488E-3
SC8_11141380	0.00662	-4.2061E-3	0.00381	0.00133	-8.4586E-3
SC8_11154284	0.00729	-4.1641E-3	0.00215	0.00287	-6.4647E-3
SC8_11155536	-1.3044E-3	0.00343	-2.2595E-3	-1.8931E-3	-8.9306E-3
SC8_11179363	0.00628	-4.6569E-3	0.00247	0.00204	-7.9056E-3
SC8_11182418	0.00533	-5.251E-3	9.0402E-4	0.00643	-4.4563E-3
SC8_11182420	0.0062	-4.1133E-3	0.00172	0.0014	-6.3283E-3
SC8_11186739	0.0062	-6.2872E-3	0.00161	0.00619	-7.18E-3
SC8_11186749	0.0062	-6.2872E-3	0.00161	0.00619	-7.18E-3
SC8_11186789	0.00526	-6.3775E-3	0.00145	0.00844	-4.7906E-3
SC8_11199069	0.00592	-6.3851E-3	0.00264	0.00559	-5.833E-3
SC8_11199162	0.00488	-4.6105E-3	3.4662E-4	0.00353	-4.4857E-3
SC8_11222086	0.00731	-5.9923E-3	0.00285	0.00116	-7.6395E-3
SC8_11229884	0.00581	-5.3625E-3	0.00207	0.00411	-6.1355E-3
SC8_11229966	0.00645	-5.9303E-3	0.0019	0.00566	-5.0064E-3
SC8_11236282	0.00568	-5.8221E-3	0.00203	0.00636	-8.1962E-3
SC8_11236307	0.00568	-5.8221E-3	0.00203	0.00636	-8.1962E-3
SC8_11236337	0.00616	-5.1893E-3	0.00206	0.00651	-5.6959E-3
SC8_11256828	0.00275	-4.6814E-3	9.42E-4	0.00272	-5.0611E-3
SC8_11276230	0.00666	-3.9427E-3	0.00258	0.00188	-9.4288E-3
SC8_11276277	0.00638	-4.734E-3	0.00312	-4.223E-4	-8.0488E-3
SC8_11276295	0.00517	-6.4817E-3	0.00193	0.00695	-5.3507E-3
SC8_11276367	0.00569	-5.5257E-3	0.00121	0.00565	-6.4999E-3
SC8_11276395	0.00584	-6.1705E-3	0.0018	0.00561	-7.1455E-3
SC8_11277610	0.00567	-7.0632E-3	0.00233	0.00696	-5.9441E-3
SC8_11277673	0.00621	-6.3162E-3	0.0025	0.00541	-7.3279E-3
SC8_11280911	0.00536	-6.7711E-3	0.00159	0.00775	-5.2809E-3
SC8_11280927	0.00679	-4.8819E-3	0.00288	-2.43E-5	-8.075E-3
SC8_11287883	0.00438	-4.6133E-3	0.00105	0.00514	-4.3027E-3
SC8_11318388	0.00563	-4.137E-3	0.00107	0.0094	-5.1937E-3
SC8_11318412	0.00575	-5.2413E-3	0.0012	0.00885	-4.761E-3
SC8_11340738	0.00537	-5.2346E-3	0.00154	0.00891	-6.0089E-3
SC8_11340747	0.00652	-3.358E-3	0.00265	0.00206	-8.4959E-3
SC8_11340767	0.00517	-5.743E-3	0.00218	0.00655	-5.4243E-3
SC8_11355439	0.0059	-5.6941E-3	0.00166	0.00473	-5.8363E-3
SC8_11362276	0.00571	0.00279	3.3874E-4	-1.5079E-3	-8.843E-4
SC8_11373466	0.00556	-7.6177E-3	0.0021	0.00672	-5.5283E-3
SC8_11384863	0.00569	-7.533E-3	0.0015	0.00779	-4.8401E-3
SC8_11422769	0.00607	-4.4647E-3	0.00202	-7.9729E-4	-6.9735E-3
SC8_11463097	0.0058	-6.1601E-3	0.00176	0.00606	-6.0295E-3
SC8_11473691	0.00152	0.00371	6.4856E-4	2.3838E-4	0.00333
SC8_11473693	0.00152	0.00371	6.4856E-4	2.3838E-4	0.00333
SC8_11476753	0.00394	0.00328	0.00308	-5.4854E-4	0.00307
SC8_11479591	-4.8029E-4	-8.4691E-4	-7.5286E-4	-1.5048E-3	-2.8432E-3
SC8_11479593	-4.8029E-4	-8.4691E-4	-7.5286E-4	-1.5048E-3	-2.8432E-3
SC8_11479598	-1.3984E-3	-2.07E-3	1.4596E-4	7.0088E-5	9.9262E-4
SC8_11479600	8.1704E-4	0.0032	-1.0368E-3	-8.4215E-4	0.0021
SC8_11479624	0.00135	-2.2928E-4	-1.2818E-3	0.00295	3.7935E-4
SC8_11489061	0.00618	-7.0318E-3	0.00354	-1.0946E-3	-7.7953E-3
SC8_11496798	0.00171	-2.9759E-3	0.00183	0.00371	-1.9787E-3
SC8_11496818	0.00171	-2.9759E-3	0.00183	0.00371	-1.9787E-3
SC8_11548032	0.00753	-3.2137E-3	0.00306	5.7658E-4	-8.1997E-3
SC8_11548204	0.00484	-7.4458E-3	9.7117E-4	0.00804	-5.4145E-3
SC8_11572536	0.00467	-5.9577E-3	0.00177	0.00797	-5.8664E-3
SC8_11612265	0.00558	-5.8132E-3	0.00103	0.01002	-4.2934E-3
SC8_11612412	0.00554	-7.7118E-3	0.00131	0.00712	-6.0173E-3
SC8_11621927	0.00581	0.00505	0.00121	-3.362E-3	3.5319E-4
SC8_11621950	0.00726	-5.0952E-3	0.00267	-3.8027E-4	-8.2939E-3
SC8_11622050	8.3471E-4	4.6702E-4	-2.7431E-3	-1.5067E-3	0.0063
SC8_11627480	0.00215	0.0033	-1.5598E-3	-3.2249E-3	-1.3392E-2
SC8_11627493	0.00215	0.0033	-1.5598E-3	-3.2249E-3	-1.3392E-2
SC8_11627507	-1.5908E-3	0.00178	0.00189	-4.3603E-4	0.00462
SC8_11627525	-1.5908E-3	0.00178	0.00189	-4.3603E-4	0.00462
SC8_11627527	-1.5908E-3	0.00178	0.00189	-4.3603E-4	0.00462
SC8_11639895	0.00683	-6.035E-3	0.00221	3.0972E-4	-7.5543E-3
SC8_11640286	0.00117	-3.637E-3	-3.442E-3	-5.8636E-4	5.4611E-4
SC8_11654092	-1.9095E-3	0.00211	-6.5376E-4	0.00137	8.576E-5
SC8_11654096	-1.9095E-3	0.00211	-6.5376E-4	0.00137	8.576E-5
SC8_11654105	0.00142	-1.3118E-3	-3.145E-3	-5.2578E-3	-1.4254E-3
SC8_11654109	-2.0878E-3	0.00352	0.00659	9.9448E-4	0.00282
SC8_11662601	0.00704	-4.9295E-3	0.00207	0.0058	-5.1092E-3
SC8_11662647	0.00684	-4.9474E-3	0.00191	0.00647	-4.8966E-3
SC8_11703030	0.00514	0.00489	0.00281	-6.0114E-3	-3.6576E-3
SC8_11725493	0.00515	-7.4832E-3	0.00209	0.00755	-6.4924E-3
SC8_11725501	-7.7058E-3	0.00678	3.268E-4	-8.4282E-3	-5.5618E-3
SC8_11725502	-7.496E-3	0.00679	4.604E-4	-9.1318E-3	-5.7994E-3
SC8_11746223	0.00516	-2.4673E-3	8.2424E-4	-3.0703E-3	-2.5237E-3
SC8_11746253	-7.4772E-4	0.00105	0.00301	-7.6027E-4	0.00225
SC8_11758574	0.00992	-1.0585E-2	0.00163	0.00981	-2.3545E-3
SC8_11758577	0.01035	-1.0472E-2	0.00179	0.00829	-2.6326E-3
SC8_11759524	0.00124	-1.1524E-3	-2.3726E-3	-1.2399E-3	0.01176
SC8_11759669	-6.07E-3	0.00401	0.00108	-4.7945E-3	-6.2951E-3
SC8_11759710	-6.07E-3	0.00401	0.00108	-4.7945E-3	-6.2951E-3
SC8_11766399	-7.2091E-3	0.00556	-1.3599E-3	-8.1209E-3	-8.215E-3
SC8_11766426	-7.2091E-3	0.00556	-1.3599E-3	-8.1209E-3	-8.215E-3
SC8_11771886	-7.9975E-3	0.00311	-1.9612E-3	-7.817E-4	-3.377E-3
SC8_11814176	-2.4763E-3	0.00178	-2.5635E-3	-9.3582E-4	-1.088E-4
SC8_11829117	0.00609	-5.7196E-3	0.00222	0.00653	-5.7264E-3
SC8_11850222	-8.3548E-3	0.0063	0.00214	-8.8111E-3	-5.0953E-3
SC8_11850239	-8.3548E-3	0.0063	0.00214	-8.8111E-3	-5.0953E-3
SC8_11877855	-9.3492E-3	0.00561	-3.3031E-4	-2.9266E-3	-5.0735E-3
SC8_11886436	-5.6768E-3	0.00588	0.00286	-5.4224E-3	-4.0626E-3
SC8_11886560	-8.1209E-3	0.00418	3.0007E-5	-7.2023E-3	-6.608E-3
SC8_11886571	-1.4452E-3	-9.3765E-4	0.00228	2.3073E-4	-1.4714E-3
SC8_11886583	0.0029	2.1528E-4	-2.479E-3	5.6083E-4	0.00823
SC8_11886586	-7.2678E-3	0.00509	-1.2955E-3	-2.262E-3	-4.0777E-3
SC8_11912862	0.0053	-4.7046E-3	0.00172	0.00724	-4.8636E-3
SC8_11914787	-7.4274E-3	0.00661	0.00117	-8.4356E-3	-5.126E-3
SC8_11958126	-7.9171E-3	0.00596	7.5547E-5	-6.7566E-3	-6.6345E-3
SC8_11958134	0.00236	0.00154	-1.4765E-3	5.5438E-4	0.01033
SC8_11958146	0.00508	-6.5228E-3	0.00263	0.00482	-5.3936E-3
SC8_11971187	0.00569	-4.9253E-3	7.6907E-4	0.00611	-9.2118E-3
SC8_11997729	-8.2877E-3	0.00774	0.00177	-7.6494E-3	-6.8367E-3
SC8_11997739	-8.2877E-3	0.00774	0.00177	-7.6494E-3	-6.8367E-3
SC8_12002883	-8.5573E-3	0.00711	7.1934E-4	-8.2279E-3	-5.2801E-3
SC8_12003143	-5.7704E-3	0.00457	0.00279	-7.1102E-3	-4.2023E-3
SC8_12036028	-5.4294E-3	0.00499	0.00172	-7.0833E-3	-2.0995E-3
SC8_12049484	0.0043	-5.6428E-3	1.2029E-4	0.004	-7.0812E-4
SC8_12049525	0.0043	-5.6428E-3	1.2029E-4	0.004	-7.0812E-4
SC8_12052115	-6.7277E-3	0.00528	0.00207	-7.8031E-3	-7.1662E-3
SC8_12052137	-6.7277E-3	0.00528	0.00207	-7.8031E-3	-7.1662E-3
SC8_12071024	-8.6832E-3	0.00685	9.1121E-4	-8.7765E-3	-7.7734E-3
SC8_12077868	0.00309	-3.6791E-3	0.0028	0.0061	-8.5374E-3
SC8_12088367	-7.5589E-3	0.00507	3.2159E-4	-4.972E-3	-7.8292E-3
SC8_12088506	-6.3583E-3	0.00642	-7.6582E-4	-7.6085E-3	-5.3276E-3
SC8_12088546	-6.3583E-3	0.00642	-7.6582E-4	-7.6085E-3	-5.3276E-3
SC8_12088563	-6.3583E-3	0.00642	-7.6582E-4	-7.6085E-3	-5.3276E-3
SC8_12088719	-1.234E-3	0.00149	-6.5112E-3	-2.2744E-3	-4.3282E-3
SC8_12100333	-8.1397E-3	0.0058	9.4927E-4	-8.8768E-3	-7.6188E-3
SC8_12100343	-7.9303E-3	0.00582	0.00111	-9.5512E-3	-7.8315E-3
SC8_12109449	-8.3877E-3	0.00629	0.00196	-9.3226E-3	-6.7758E-3
SC8_12109504	-8.1218E-3	0.00548	0.00233	-8.973E-3	-5.343E-3
SC8_12109554	-9.257E-3	0.0037	0.00128	-2.1906E-3	-2.8374E-3
SC8_12120436	0.00116	-7.06E-3	-4.0951E-3	5.6889E-5	9.4297E-4
SC8_12120454	0.00116	-7.06E-3	-4.0951E-3	5.6889E-5	9.4297E-4
SC8_12120655	-7.2586E-3	0.00639	0.00168	-6.0368E-3	-8.0944E-3
SC8_12170508	-6.9458E-3	0.00674	0.00121	-1.0242E-2	-6.4146E-3
SC8_12170594	0.00255	-5.267E-4	-3.6396E-3	5.2367E-4	0.01302
SC8_12170619	-8.1084E-3	0.00655	0.00103	-9.3786E-3	-7.1133E-3
SC8_12197149	0.00455	-6.2085E-3	0.00154	0.00427	-4.4821E-3
SC8_12202851	-3.2089E-3	-6.9779E-3	0.00153	0.00209	-1.9236E-3
SC8_12214523	-1.4549E-3	-1.1527E-3	-6.449E-4	-1.1756E-4	0.00258
SC8_12214534	-1.4549E-3	-1.1527E-3	-6.449E-4	-1.1756E-4	0.00258
SC8_12214536	-1.4549E-3	-1.1527E-3	-6.449E-4	-1.1756E-4	0.00258
SC8_12214576	-1.4549E-3	-1.1527E-3	-6.449E-4	-1.1756E-4	0.00258
SC8_12217789	-2.7406E-3	8.1494E-4	-4.347E-3	-7.6575E-4	-6.3188E-4
SC8_12217812	-2.7402E-3	3.4334E-4	-4.2468E-3	-6.9386E-4	-8.1671E-4
SC8_12217829	-2.7402E-3	3.4334E-4	-4.2468E-3	-6.9386E-4	-8.1671E-4
SC8_12218233	-3.0922E-3	8.4917E-4	-8.2008E-3	-1.2496E-3	-3.1874E-3
SC8_12218254	-3.0922E-3	8.4917E-4	-8.2008E-3	-1.2496E-3	-3.1874E-3
SC8_12218272	-3.0922E-3	8.4917E-4	-8.2008E-3	-1.2496E-3	-3.1874E-3
SC8_12224789	0.00428	-1.2425E-2	0.00142	-5.4442E-4	-9.0385E-6
SC8_12224819	0.00328	0.00539	-7.879E-3	-5.5288E-3	0.01547
SC8_12224841	0.0033	0.00511	-7.6993E-3	-5.2262E-3	0.01534
SC8_12224847	0.00306	0.00529	-7.901E-3	-4.7147E-3	0.01551
SC8_12264609	-7.6254E-3	0.00707	0.00194	-7.3707E-3	-4.9178E-3
SC8_12265573	0.00561	-7.0955E-3	0.00167	0.00782	-5.1567E-3
SC8_12265612	-6.5908E-3	0.00644	-1.4688E-3	-8.8574E-3	-5.1112E-3
SC8_12265710	0.00283	-3.9804E-4	-4.2881E-3	3.6157E-4	0.01255
SC8_12265761	-7.3252E-3	0.0063	-6.2767E-5	-8.9177E-3	-8.3728E-3
SC8_12265769	-7.3252E-3	0.0063	-6.2767E-5	-8.9177E-3	-8.3728E-3
SC8_12268373	-6.9368E-3	0.0055	7.4938E-4	-6.631E-3	-8.7029E-3
SC8_12282156	0.00602	-5.3603E-3	8.3402E-4	0.00854	-5.38E-3
SC8_12318486	0.0012	-2.3469E-3	-1.4065E-3	-7.0563E-3	-3.8834E-3
SC8_12318499	0.00122	-3.273E-3	-2.0888E-3	-5.5064E-3	-2.8904E-3
SC8_12318536	0.00122	-3.273E-3	-2.0888E-3	-5.5064E-3	-2.8904E-3
SC8_12318551	0.00284	0.002	4.3193E-4	-4.4302E-3	-2.0052E-3
SC8_12318597	-7.3151E-7	0.00343	-2.7298E-3	-4.377E-3	-4.8249E-3
SC8_12318603	-2.7383E-3	0.0012	-3.4481E-3	9.3881E-4	-3.7234E-3
SC8_12318774	0.00323	-3.7479E-3	0.00296	0.00303	-5.223E-3
SC8_12337552	0.00525	-4.6666E-3	0.00146	0.00508	-7.049E-3
SC8_12338336	0.00627	-6.0814E-3	9.9236E-4	0.00707	-4.3231E-3
SC8_12339772	3.6403E-4	7.5066E-4	-1.2005E-3	3.61E-4	5.1824E-6
SC8_12339934	0.00615	-2.4645E-3	0.00267	0.00363	-5.3616E-3
SC8_12357395	0.00308	-8.7543E-5	-1.1305E-4	6.9997E-5	0.00139
SC8_12367143	0.00634	-4.943E-3	0.00205	0.00599	-6.3908E-3
SC8_12367921	0.0032	0.00116	-1.2777E-3	4.9749E-4	0.00572
SC8_12367964	0.0032	0.00116	-1.2777E-3	4.9749E-4	0.00572
SC8_12372941	-3.5144E-3	0.00568	0.00993	3.4199E-4	0.00467
SC8_12372949	-3.5144E-3	0.00568	0.00993	3.4199E-4	0.00467
SC8_12372966	-3.5144E-3	0.00568	0.00993	3.4199E-4	0.00467
SC8_12379204	-1.4723E-3	0.00147	-6.1886E-4	-2.3287E-4	-5.3325E-3
SC8_12390281	0.00439	-4.3455E-3	0.00111	0.00692	-6.6437E-3
SC8_12391108	0.00562	-5.6914E-3	0.00212	0.00842	-5.9959E-3
SC8_12391266	0.00679	-3.8756E-3	0.00231	4.8409E-4	-7.1386E-3
SC8_12391354	0.00609	-6.2018E-3	0.00277	0.00422	-6.4538E-3
SC8_12403211	0.00554	-7.1476E-3	0.00155	0.00749	-4.8767E-3
SC8_12408854	0.00466	-4.6894E-3	0.00176	0.00767	-4.9598E-3
SC8_12425901	0.00616	-5.6775E-3	0.0023	0.00448	-6.4204E-3
SC8_12437431	-4.572E-4	-4.5899E-3	-9.4686E-5	-8.164E-4	-6.6373E-4
SC8_12538864	0.0033	-5.7103E-3	9.2194E-4	-6.0462E-3	-5.7195E-3
SC8_12545276	0.00459	-2.2009E-3	9.6701E-4	0.00321	-7.1545E-3
SC8_12552321	-2.3747E-3	-2.8509E-3	-3.0235E-3	-7.0562E-6	9.4241E-4
SC8_12603107	0.00234	-1.1705E-2	-2.2732E-3	-2.7019E-3	0.00259
SC8_12608973	0.00219	-1.8861E-3	0.00211	-2.4589E-3	0.00355
SC8_12608994	-7.3656E-4	5.7707E-4	0.00129	-4.0462E-3	-1.9411E-3
SC8_12623177	0.00552	-5.6341E-3	0.00213	0.00449	-5.2597E-3
SC8_12623188	0.00552	-5.6341E-3	0.00213	0.00449	-5.2597E-3
SC8_12623193	-8.3078E-3	0.00627	4.433E-4	-4.1388E-3	-4.9623E-3
SC8_12665505	-2.8124E-3	8.7928E-4	2.7671E-4	4.3616E-4	0.00237
SC8_12665507	-2.8124E-3	8.7928E-4	2.7671E-4	4.3616E-4	0.00237
SC8_12703843	0.0066	-7.3592E-3	0.00201	0.00358	-6.1172E-3
SC8_12703875	0.0066	-7.3592E-3	0.00201	0.00358	-6.1172E-3
SC8_12703876	0.0066	-7.3592E-3	0.00201	0.00358	-6.1172E-3
SC8_12723486	-4.1949E-3	0.00319	2.9429E-4	8.0429E-4	-4.3798E-3
SC8_12723519	0.00124	-1.6454E-3	-7.6919E-4	-9.3831E-4	0.00696
SC8_12814675	0.00252	-4.3512E-4	0.00165	-4.6494E-3	0.00265
SC8_12817061	-7.6635E-3	0.00427	-2.2865E-4	-2.0557E-3	-3.4541E-3
SC8_12817106	-7.6635E-3	0.00427	-2.2865E-4	-2.0557E-3	-3.4541E-3
SC8_12817110	-7.6635E-3	0.00427	-2.2865E-4	-2.0557E-3	-3.4541E-3
SC8_12858945	0.00359	0.00173	-8.1797E-3	0.00989	-1.0093E-3
SC8_12860614	0.00295	-7.5752E-3	3.4489E-4	-3.3125E-3	0.00205
SC8_12860715	0.00386	-7.1018E-3	8.7577E-4	-4.3913E-3	0.00282
SC8_12940290	0.00311	0.00182	0.00141	0.00983	0.00192
SC8_12940311	0.00311	0.00182	0.00141	0.00983	0.00192
